StationId,PoleID,Date,Hours,Usage
FB9133C6-6DCC-44C2-BDE3-AA695298D8A6,2020230406000400,2024-01-05,"21,22",2
8ED15317-938A-4765-B668-B575DA6D2E18,00032022102403,2024-01-12,"12,13",2
E35A8FC8-2B28-4C54-AE58-9E139DFBC232,1220230115000200,2024-01-13,"0,1,10,11,12,13,14,15,16,17,18,7,8",13
8ED15317-938A-4765-B668-B575DA6D2E18,00032022102301,2024-01-23,"20,21",2
5AAD753D-A041-4A31-8A01-35FAC116DF17,00022022121208,2024-01-27,"1,20,21",3
5A9325BA-A3EF-4BF5-91BA-225CC0D4BF53,2620230612000200,2024-01-30,"13,14,15,22",4
39B8FAA7-7727-466A-8A01-719CFC66CB40,1720230313000301,2024-01-05,"0,1,11,12,13,14,15,16,17,20,21",11
2F727B4E-F971-46F6-8124-803341019D45,3120230921000300,2024-01-05,"11,12,13,14,15,16,17",7
5562E0B8-5003-4FC5-A518-1A7939C0B030,00140213000401,2024-01-11,"10,11,13,14,15,16,17,18,19,20,7,8,9",13
3830D6DB-5C7B-4F81-BB84-9F8A07C07C05,2120230406000400,2024-01-14,13,1
5DDAE82C-838F-457D-9E61-DE487B6A554D,1920230331000100,2024-01-15,"10,11,8,9",4
5562E0B8-5003-4FC5-A518-1A7939C0B030,00140213000301,2024-01-01,"10,11,12,14,15,16,17,18,19,20,8,9",12
F46DB087-E973-485E-A40C-B6C89003D297,0204230721000201,2024-01-25,"10,11,12,14,15,16,17,18,19,20,21,23,9",13
9E1A55B5-947E-4CEB-9DF6-1B7339EB83A0,3620230921000100,2024-01-26,22,1
2F2A04D6-96AC-411F-A5D6-CE1B9080EBAE,0202230721000101,2024-01-17,"0,1,11,13,17,19,20,9",8
E047A5D2-BA63-468A-BA8A-DF1D61AF85D1,3720230921000200,2024-01-19,"17,18,19",3
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718000401,2024-01-04,"1,10,14,15,19,3,4,6,7,9",10
98ACE387-185B-4FF9-8AA0-B1D3D120491B,0920230113000200,2024-01-09,18,1
FB9133C6-6DCC-44C2-BDE3-AA695298D8A6,2020230406000100,2024-01-11,"0,1,10,11,12,13,21,8,9",9
38F41810-7A7C-475A-B386-9CDEA916755A,0203230721000300,2024-01-11,"10,11,12,13,16,17,18,19,20,21,22,5,6,7",14
1181D46C-4389-44A5-847C-0416480C9B05,5420231219000100,2024-01-16,20,1
5A9325BA-A3EF-4BF5-91BA-225CC0D4BF53,2620230612000600,2024-01-12,20,1
BDE43AC9-CCA1-4453-88CD-BEA45C243BC8,3820230921000200,2024-01-19,20,1
4224F84D-A16E-4FA6-860F-6F98AFB1D26F,0520230101000201,2024-01-26,"10,11,17,18,19,20",6
BA08A29E-DC30-4917-94B3-E7BFC5A741A7,4420231212000100,2024-01-30,"0,1,2,23,3,4,5,6,7",9
39B8FAA7-7727-466A-8A01-719CFC66CB40,1720230313000301,2024-01-11,"10,11,13,14,15,16,17,18,19,20,23,4,8,9",14
E047A5D2-BA63-468A-BA8A-DF1D61AF85D1,3720230921000300,2024-01-12,"19,20,21,22,23",5
5AAD753D-A041-4A31-8A01-35FAC116DF17,00022022121204,2024-01-14,14,1
98ACE387-185B-4FF9-8AA0-B1D3D120491B,0920230113000200,2024-01-17,18,1
2F2A04D6-96AC-411F-A5D6-CE1B9080EBAE,0202230721000401,2024-01-19,"11,13,14,15,16,8",6
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,00150213000101,2024-01-10,"11,12,13,15,16,8,9",7
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,00150213000301,2024-01-21,"10,11,12,14,16,17,18,21,7,8,9",11
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718000500,2024-01-25,"0,1,13,14",4
5562E0B8-5003-4FC5-A518-1A7939C0B030,00140213000202,2024-01-31,"10,11,13,15,16,17,18,19,20,21,7,8,9",13
2F4DCC53-9393-4FA9-BC84-1A555336B761,1620230216000100,2024-01-04,"10,11,12,13,14",5
BA08A29E-DC30-4917-94B3-E7BFC5A741A7,4420231212000200,2024-01-07,"11,12,13,14,23",5
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,00150213000602,2024-01-09,"12,21,22,7",4
F46DB087-E973-485E-A40C-B6C89003D297,0204230721000301,2024-01-15,"10,11,12,13,14,15,16,17,18,19,6",11
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,1520230407000101,2024-01-26,"10,12,16,17,8,9",6
DBA4177A-B686-42F5-83BF-836029B46FE6,1020230114000301,2024-01-19,21,1
39B8FAA7-7727-466A-8A01-719CFC66CB40,1720230313000301,2024-01-21,"12,13,14,16,17,18,19,22,23",9
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718000800,2024-01-09,"14,15,16,17",4
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,1520230407000200,2024-01-11,"16,8",2
38AC2E70-AC0A-4963-81FC-02C94AF8F13B,1320230417000200,2024-01-12,"16,17,18,19",4
5DDAE82C-838F-457D-9E61-DE487B6A554D,1920230331000400,2024-01-16,"10,11,8,9",4
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,1520231205000601,2024-01-18,"10,11,14,15,16,7,8,9",8
0BEC1117-6006-4A25-9102-1B7BF7887325,2220230407000201,2024-01-25,"10,12,13,14,16,17,18,19,6,7,8,9",12
5562E0B8-5003-4FC5-A518-1A7939C0B030,00140213000202,2024-01-01,"10,11,12,14,15,16,17,18,19,20,7,8,9",13
3830D6DB-5C7B-4F81-BB84-9F8A07C07C05,2120230406000401,2024-01-11,"16,17,8,9",4
39B8FAA7-7727-466A-8A01-719CFC66CB40,1720230313000200,2024-01-18,"13,14,15,19,20",5
D7E2EDE2-2DA8-4B06-AB77-04D06BD89962,00012022092602,2024-01-20,"14,15,18,19",4
B1306692-5A0B-4161-BD50-4B1DF3308EEB,0205231118000301,2024-01-24,"12,13,14,21,22,23,3,4,5",9
5A9325BA-A3EF-4BF5-91BA-225CC0D4BF53,2620230612000600,2024-01-16,17,1
29AB446B-7F39-4478-BE76-81504A240088,4120231212000300,2024-01-22,"22,23,8,9",4
17851609-1381-413B-B5F3-2B845F913A44,0820230113000700,2024-01-22,"17,18,19,20,21",5
38AC2E70-AC0A-4963-81FC-02C94AF8F13B,1320230417000200,2024-01-02,"17,18,19,20",4
0BEC1117-6006-4A25-9102-1B7BF7887325,2220230407000301,2024-01-03,"10,11,12,14,15,16,6,7,8,9",10
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,1520231205000400,2024-01-07,"10,9",2
E005E335-3634-4E00-AE6B-08932C5392B1,6120231226000101,2024-01-08,16,1
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,00150213000302,2024-01-12,"10,11,14,15,16,17,5,6,7,8",10
9E1A55B5-947E-4CEB-9DF6-1B7339EB83A0,3620230921000400,2024-01-22,"18,19,20",3
F0404766-3949-4346-8ED2-40068889ACB6,6420231226000200,2024-01-06,"17,18,21",3
8CE4AAE1-10DA-41F6-8948-E9AB8993BE53,5220231219000300,2024-01-16,22,1
89F555E9-5C09-4DAE-B721-CECDD8E97C11,2520230522001000,2024-01-18,"18,19,20,21,22",5
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,00150213000401,2024-01-11,"10,12,13,7,8",5
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718000400,2024-01-25,"0,1,5,6",4
3830D6DB-5C7B-4F81-BB84-9F8A07C07C05,2120230406000100,2024-01-25,21,1
BC6473BF-95E4-4CB8-A07A-8B70671CE9AC,4320231212000300,2024-01-12,22,1
5DDAE82C-838F-457D-9E61-DE487B6A554D,1920230508000101,2024-01-14,"12,13",2
194A537C-BEAE-436C-AE26-46E279789912,1120230115000101,2024-01-16,"13,14,15",3
17851609-1381-413B-B5F3-2B845F913A44,0820230113000900,2024-01-16,"16,17,18,19,20,21",6
5562E0B8-5003-4FC5-A518-1A7939C0B030,00140213000102,2024-01-28,"10,11,12,14,15,16,17,18,19,20,7,8,9",13
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718000600,2024-01-01,"0,1,2,21,3,4,5,6,7,8",10
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718001100,2024-01-03,16,1
A61BCA1C-646A-421A-8B7F-EB41F41CAF8A,3520230921000200,2024-01-03,17,1
5562E0B8-5003-4FC5-A518-1A7939C0B030,1420230802000200,2024-01-24,"10,11,12,13,14,15,16,17,18,19,20,21,7,8,9",15
2F727B4E-F971-46F6-8124-803341019D45,3120230921000200,2024-01-29,"13,14,15,16,17,18,19",7
17851609-1381-413B-B5F3-2B845F913A44,0820230113000800,2024-01-29,"15,16,17",3
E005E335-3634-4E00-AE6B-08932C5392B1,6120231226000201,2024-01-30,"16,18,19",3
5AAD753D-A041-4A31-8A01-35FAC116DF17,00022022121206,2024-01-12,"10,14,9",3
5562E0B8-5003-4FC5-A518-1A7939C0B030,1420230802000201,2024-01-14,"10,11,13,14,15,16,17,18,19,20,7,8,9",13
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718000301,2024-01-17,"11,12,14,15,17,18,19,2,20,8",10
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718000200,2024-01-19,"12,13,14,15,16,2,5",7
2F2A04D6-96AC-411F-A5D6-CE1B9080EBAE,0202230721000201,2024-01-19,"11,12,22,23,8,9",6
E005E335-3634-4E00-AE6B-08932C5392B1,6120231226000100,2024-01-13,"11,12",2
BA08A29E-DC30-4917-94B3-E7BFC5A741A7,4420231212000100,2024-01-20,"10,11,8,9",4
38F41810-7A7C-475A-B386-9CDEA916755A,0203230721000300,2024-01-29,"10,11,12,13,14,15,16,17,2,20,21,22,23,3,9",15
A52BBACB-18E2-42DF-8176-3CD14A36AEED,0201230721000200,2024-01-31,"16,17,19,20,21,22,23",7
3830D6DB-5C7B-4F81-BB84-9F8A07C07C05,2120230406000201,2024-01-22,"0,19,20",3
8EAF8AA5-BB36-4D13-983E-320E3A5BE8CA,0206231118000400,2024-01-23,"10,11,12,13,14,15,16,20,21,22,23,8,9",13
98ACE387-185B-4FF9-8AA0-B1D3D120491B,0920230113000500,2024-01-25,"13,14",2
5AAD753D-A041-4A31-8A01-35FAC116DF17,00022022121208,2024-01-01,"10,11,12,13,14,15",6
29AB446B-7F39-4478-BE76-81504A240088,4120231212000200,2024-01-02,"10,11,12,13,14,9",6
17E77E8D-6741-41A5-BED7-40FFD4BC1862,3920230921000100,2024-01-03,"19,20",2
38AC2E70-AC0A-4963-81FC-02C94AF8F13B,1320230115000100,2024-01-07,"14,15,16,17,19,21,22,23",8
0B4EC1DE-B3C2-47D1-A258-883B2C79C033,4020231212000200,2024-01-12,"10,11,12",3
38F41810-7A7C-475A-B386-9CDEA916755A,0203230721000400,2024-01-30,"10,11,12,15,16,17,18,23,8,9",10
5DDAE82C-838F-457D-9E61-DE487B6A554D,1920230508000100,2024-01-19,"10,9",2
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,00150213000102,2024-01-23,"10,13,14,15,17,7,8,9",8
2F2A04D6-96AC-411F-A5D6-CE1B9080EBAE,0202230721000300,2024-01-30,"10,11,13,14,15,17,18,19,20,21",10
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,00150213000202,2024-01-17,"11,12,15,16,17,8,9",7
2F2A04D6-96AC-411F-A5D6-CE1B9080EBAE,0202230721000400,2024-01-17,"10,11,12,18,19",5
D7E2EDE2-2DA8-4B06-AB77-04D06BD89962,00012022092601,2024-01-25,"11,17,18",3
574B4D6D-CF55-45F3-937C-130DFD474D6B,3220230921000500,2024-01-27,"11,12,13,14",4
5562E0B8-5003-4FC5-A518-1A7939C0B030,00140213000302,2024-01-30,"10,11,12,13,14,15,16,17,18,19,20,21,7,8,9",15
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718000300,2024-01-04,"13,15,19,6,7,8",6
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,00150213000301,2024-01-08,"10,12,14,15,17,8,9",7
2F4DCC53-9393-4FA9-BC84-1A555336B761,1620230216000200,2024-01-21,"13,14,15,16,17,18,19,20",8
B1306692-5A0B-4161-BD50-4B1DF3308EEB,0205231118000101,2024-01-22,"11,12,13,14,16,17,19,20,21,22",10
E81ED985-46F9-4E5E-A48D-E4262D369D05,0620240122000100,2024-01-25,"10,11,8,9",4
68048867-C75A-47FB-A2EB-2CF80BCE4853,3420230921000100,2024-01-11,22,1
D7E2EDE2-2DA8-4B06-AB77-04D06BD89962,00012022092603,2024-01-15,"11,12",2
F46DB087-E973-485E-A40C-B6C89003D297,0204230721000401,2024-01-11,"10,11,12,13,14,15,16,17,18,19,20,21,22,9",14
38F41810-7A7C-475A-B386-9CDEA916755A,0203230721000401,2024-01-14,"1,10,11,13,14,15,16,17,18,2",10
98558CF2-E835-4FC9-9E5B-0A909F41DB83,4920231214000300,2024-01-16,"10,11,12,22,9",5
2F727B4E-F971-46F6-8124-803341019D45,3120230921000400,2024-01-17,"20,21",2
39B8FAA7-7727-466A-8A01-719CFC66CB40,1720230313000300,2024-01-26,"16,20,21",3
38F41810-7A7C-475A-B386-9CDEA916755A,0203230721000400,2024-01-03,"0,10,11,12,13,14,15,17,18,19,20,21,22,23",14
E047A5D2-BA63-468A-BA8A-DF1D61AF85D1,3720230921000500,2024-01-07,"11,12,13,14,15,16",6
5562E0B8-5003-4FC5-A518-1A7939C0B030,1420230802000200,2024-01-16,"10,11,12,13,14,15,16,17,18,19,20,21,7,8,9",15
4224F84D-A16E-4FA6-860F-6F98AFB1D26F,0520230101000201,2024-01-19,"12,13,17,18",4
17E77E8D-6741-41A5-BED7-40FFD4BC1862,3920230921000200,2024-01-21,21,1
9E1A55B5-947E-4CEB-9DF6-1B7339EB83A0,3620230921000200,2024-01-01,21,1
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718000201,2024-01-11,"18,19,20,22,5,6,7,8,9",9
E005E335-3634-4E00-AE6B-08932C5392B1,6120231226000101,2024-01-27,"10,11,12,14,15,18,19,21,22,9",10
8EAF8AA5-BB36-4D13-983E-320E3A5BE8CA,0206231118000201,2024-01-30,"13,17,19,20,21",5
98ACE387-185B-4FF9-8AA0-B1D3D120491B,0920230113000300,2024-01-02,16,1
89F555E9-5C09-4DAE-B721-CECDD8E97C11,2520230522000600,2024-01-15,"12,13,14,15,16,17",6
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,1520231205000401,2024-01-08,"10,11,13,15,16,8,9",7
5AAD753D-A041-4A31-8A01-35FAC116DF17,00022022121207,2024-01-09,"10,11,12,13,14,15,16,17,18,7,8",11
5A9325BA-A3EF-4BF5-91BA-225CC0D4BF53,2620230612000600,2024-01-13,18,1
38F41810-7A7C-475A-B386-9CDEA916755A,0203230721000401,2024-01-16,"0,1,10,11,13,14,15,16,17,19",10
38AC2E70-AC0A-4963-81FC-02C94AF8F13B,1320230115000100,2024-01-17,"12,13,14,15,16",5
FED0F99D-7E0E-4C70-8DFA-222976787C68,4720231212000100,2024-01-12,"18,19,20,21,22",5
2F4DCC53-9393-4FA9-BC84-1A555336B761,1620230216000300,2024-01-21,"12,13,14,15,16,18,19,20,21,22",10
2F2A04D6-96AC-411F-A5D6-CE1B9080EBAE,0202230721000200,2024-01-26,"11,12,13,14,15,16,17,18,19,20,21,8,9",13
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,1520230407000100,2024-01-29,"10,11,12,13,8,9",6
D7E2EDE2-2DA8-4B06-AB77-04D06BD89962,00012022092601,2024-01-20,"10,12,13,6,7,9",6
F46DB087-E973-485E-A40C-B6C89003D297,0204230721000100,2024-01-03,"1,10,11,12,13,15,16,17,18,19,2,20,21,3,7,8",16
B1306692-5A0B-4161-BD50-4B1DF3308EEB,0205231118000201,2024-01-11,"10,12,13,14,15,17,18,22,23,3,4,8,9",13
39B8FAA7-7727-466A-8A01-719CFC66CB40,1720230313000100,2024-01-13,"10,11,16,17,18,19,2,20,21,3,4,9",12
A61BCA1C-646A-421A-8B7F-EB41F41CAF8A,3520230921000100,2024-01-13,"15,16,17,18",4
17D7442D-36C5-464E-8521-433D2C3DB6E6,6220231226000300,2024-01-17,"10,11,8,9",4
B1306692-5A0B-4161-BD50-4B1DF3308EEB,0205231118000100,2024-01-08,"11,12,13,16,17,21,4,5,6,7",10
8EAF8AA5-BB36-4D13-983E-320E3A5BE8CA,0206231118000301,2024-01-14,"16,17,20,23",4
2F2A04D6-96AC-411F-A5D6-CE1B9080EBAE,0202230721000201,2024-01-26,"14,15,16,17,18,22,23,6,8,9",10
B1306692-5A0B-4161-BD50-4B1DF3308EEB,0205231118000301,2024-01-03,"0,11,12,13,14,17,20,21,22,23",10
5AF06525-0EFF-420C-809A-D89AB2163315,3020230921000200,2024-01-03,"17,18,19,20,21,22",6
29AB446B-7F39-4478-BE76-81504A240088,4120231212000200,2024-01-12,"11,12,13,18,19,20,21,22",8
5562E0B8-5003-4FC5-A518-1A7939C0B030,1420230802000200,2024-01-15,"10,11,13,14,15,16,17,18,19,20,21,6,7,8,9",15
38AC2E70-AC0A-4963-81FC-02C94AF8F13B,1320230115000100,2024-01-27,"11,12,13,16,17,18,19,20,21,22,8",11
E047A5D2-BA63-468A-BA8A-DF1D61AF85D1,3720230921000300,2024-01-06,"17,18,19,20,21,22",6
2F4DCC53-9393-4FA9-BC84-1A555336B761,00160518000101,2024-01-21,"20,21",2
0BEC1117-6006-4A25-9102-1B7BF7887325,2220230407000301,2024-01-24,"10,11,12,13,14,15,16,17,18,19,6,7,8,9",14
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718000600,2024-01-30,"0,1,17,18,19,2,20,21,22,3,4,5,6,7",14
68048867-C75A-47FB-A2EB-2CF80BCE4853,3420230921000100,2024-01-01,"10,11,12,13,14,15,16,17",8
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,00150213000402,2024-01-15,"10,11,12,15,16,6,7,8",8
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718000900,2024-01-16,"11,12,13,14,15,16,17,20",8
98ACE387-185B-4FF9-8AA0-B1D3D120491B,0920230113000400,2024-01-06,"17,18,19,20,21,22,23",7
6B68BA1C-FFDB-4D4C-B319-EDB6D275B45B,0420230101000200,2024-01-15,"15,16",2
2F2A04D6-96AC-411F-A5D6-CE1B9080EBAE,0202230721000100,2024-01-17,"10,11,14,15,16,20,9",7
38F41810-7A7C-475A-B386-9CDEA916755A,0203230721000201,2024-01-11,"17,18,19,20",4
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718000800,2024-01-16,20,1
5AAD753D-A041-4A31-8A01-35FAC116DF17,00022022121206,2024-01-27,"1,15,2,3,4,5",6
2F4DCC53-9393-4FA9-BC84-1A555336B761,1620230216000300,2024-01-11,"13,14,15,16,17,18,19,20",8
194A537C-BEAE-436C-AE26-46E279789912,1120230115000301,2024-01-15,"11,12,16,17,18,21,22",7
3830D6DB-5C7B-4F81-BB84-9F8A07C07C05,2120230406000200,2024-01-19,"12,13,14",3
5AAD753D-A041-4A31-8A01-35FAC116DF17,00022022121207,2024-01-06,"12,13,14,16,7,8,9",7
4224F84D-A16E-4FA6-860F-6F98AFB1D26F,0520230101000101,2024-01-07,"11,12",2
5562E0B8-5003-4FC5-A518-1A7939C0B030,00140213000101,2024-01-09,"12,14,15,16,17,18,19,20,4,8,9",11
4224F84D-A16E-4FA6-860F-6F98AFB1D26F,0520230101000200,2024-01-10,"11,12,13,14,18,19,20,21,22",9
91F2FF00-DFD8-4650-93EB-A67DFE2CE323,2820230719000200,2024-01-10,"17,18,19,20",4
F0404766-3949-4346-8ED2-40068889ACB6,6420231226000400,2024-01-21,"11,20",2
B1306692-5A0B-4161-BD50-4B1DF3308EEB,0205231118000101,2024-01-23,"14,15,16,17,18,19,20,21,22,23,5,6,8,9",14
A52BBACB-18E2-42DF-8176-3CD14A36AEED,0201230721000100,2024-01-29,"13,14,16,17,18,19,20,21,22,23",10
E35A8FC8-2B28-4C54-AE58-9E139DFBC232,1220230115000100,2024-01-06,"12,13,4,5,6,7,8,9",8
8CE4AAE1-10DA-41F6-8948-E9AB8993BE53,5220231219000300,2024-01-06,23,1
B1306692-5A0B-4161-BD50-4B1DF3308EEB,0205231118000300,2024-01-26,"0,1,12,13,14,15,16,17,2,21,22,23",12
2F2A04D6-96AC-411F-A5D6-CE1B9080EBAE,0202230721000100,2024-01-27,"10,11,12,13,14,15,16,17,18,19,8,9",12
5A9325BA-A3EF-4BF5-91BA-225CC0D4BF53,2620230612000300,2024-01-27,"13,23",2
89F555E9-5C09-4DAE-B721-CECDD8E97C11,2520230522000200,2024-01-25,19,1
F46DB087-E973-485E-A40C-B6C89003D297,0204230721000300,2024-01-26,"11,12,17,18,20,21",6
A52BBACB-18E2-42DF-8176-3CD14A36AEED,0201230721000101,2024-01-30,"14,15,16,17,18,21,22,8,9",9
216B1397-3AC7-4732-ACDA-51D17B988D5A,6020231221000200,2024-01-04,18,1
8ED15317-938A-4765-B668-B575DA6D2E18,00032022102301,2024-01-05,"11,12,17,18",4
E005E335-3634-4E00-AE6B-08932C5392B1,6120231226000401,2024-01-12,"1,16,2,23,8,9",6
2F727B4E-F971-46F6-8124-803341019D45,3120230921000300,2024-01-15,17,1
2F2A04D6-96AC-411F-A5D6-CE1B9080EBAE,0202230721000500,2024-01-25,"11,12,13,14,16,17,20,21",8
2F2A04D6-96AC-411F-A5D6-CE1B9080EBAE,0202230721000301,2024-01-27,"10,11,14,15,16,17,18,19,20,9",10
0B4EC1DE-B3C2-47D1-A258-883B2C79C033,4020231212000200,2024-01-28,"18,19,20,21,22,23",6
5562E0B8-5003-4FC5-A518-1A7939C0B030,1420230802000201,2024-01-01,"10,11,12,14,15,17,18,19,20,8,9",11
6B68BA1C-FFDB-4D4C-B319-EDB6D275B45B,0420230101000200,2024-01-16,16,1
38AC2E70-AC0A-4963-81FC-02C94AF8F13B,1320230115000200,2024-01-19,"11,12,13",3
194A537C-BEAE-436C-AE26-46E279789912,1120230115000201,2024-01-20,"11,12,13,14,15,16,17,2,3,7,8,9",12
5562E0B8-5003-4FC5-A518-1A7939C0B030,00140213000202,2024-01-24,"10,11,12,13,14,15,16,17,18,19,20,21,7,8,9",15
2F4DCC53-9393-4FA9-BC84-1A555336B761,1620230216000300,2024-01-29,"10,11,8,9",4
8ED15317-938A-4765-B668-B575DA6D2E18,00032022102403,2024-01-10,11,1
38AC2E70-AC0A-4963-81FC-02C94AF8F13B,1320230417000100,2024-01-10,"16,17,18,19,20,21",6
0BEC1117-6006-4A25-9102-1B7BF7887325,2220230407000101,2024-01-19,"10,11,12,13,14,8,9",7
D7E2EDE2-2DA8-4B06-AB77-04D06BD89962,00012022092604,2024-01-22,"0,1,15,16,17,19,20,23",8
BA08A29E-DC30-4917-94B3-E7BFC5A741A7,4420231212000200,2024-01-29,"0,1,2,3,4,5,6,7",8
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,1520231205000301,2024-01-13,"10,15,16",3
A52BBACB-18E2-42DF-8176-3CD14A36AEED,0201230721000101,2024-01-25,"10,11,12,13,14,17,18,19,20,21,9",11
F46DB087-E973-485E-A40C-B6C89003D297,0204230721000401,2024-01-10,"10,11,12,13,14,15,16,17,18,20,21,22,7",13
5AAD753D-A041-4A31-8A01-35FAC116DF17,00022022121207,2024-01-03,"20,21,8,9",4
2F2A04D6-96AC-411F-A5D6-CE1B9080EBAE,0202230721000201,2024-01-05,"0,1,11,13,14,15,16,19,20,21,23,8",12
8C19D488-CACC-4528-84D9-B1387EC93758,4620231212000400,2024-01-05,"18,19",2
2F2A04D6-96AC-411F-A5D6-CE1B9080EBAE,0202230721000100,2024-01-07,"0,11,12,13,15,16,18,19,20,21,22,8,9",13
89F555E9-5C09-4DAE-B721-CECDD8E97C11,2520230522000200,2024-01-08,"10,11,12,13,14,21,7,8,9",9
3830D6DB-5C7B-4F81-BB84-9F8A07C07C05,2120230406000201,2024-01-14,"21,22",2
D7E2EDE2-2DA8-4B06-AB77-04D06BD89962,00012022092601,2024-01-26,"16,17,6,7",4
E005E335-3634-4E00-AE6B-08932C5392B1,6120231226000301,2024-01-26,"21,22",2
8ED15317-938A-4765-B668-B575DA6D2E18,00032022102403,2024-01-02,"11,12",2
89F555E9-5C09-4DAE-B721-CECDD8E97C11,2520230522000900,2024-01-09,"10,11,7,8,9",5
17851609-1381-413B-B5F3-2B845F913A44,0820230113000100,2024-01-15,"11,12,13,14,15,18,19,20",8
2F727B4E-F971-46F6-8124-803341019D45,3120230921000200,2024-01-23,"16,17,18,20",4
13E20ABE-1776-4BB0-B13D-0F83BC6EF651,2720230612000200,2024-01-04,"17,18,19,20,21,22,23",7
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,00150213000102,2024-01-14,"10,11,15,16,17,9",6
8EAF8AA5-BB36-4D13-983E-320E3A5BE8CA,0206231118000101,2024-01-15,"10,11,12,13,14,15,9",7
8EAF8AA5-BB36-4D13-983E-320E3A5BE8CA,0206231118000300,2024-01-10,"13,14",2
38AC2E70-AC0A-4963-81FC-02C94AF8F13B,1320230417000200,2024-01-28,"17,18,19",3
2F2A04D6-96AC-411F-A5D6-CE1B9080EBAE,0202230721000301,2024-01-02,"14,21,22,8,9",5
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718000101,2024-01-05,"15,16,20",3
17E77E8D-6741-41A5-BED7-40FFD4BC1862,3920230921000200,2024-01-05,21,1
F46DB087-E973-485E-A40C-B6C89003D297,0204230721000300,2024-01-14,"11,12,16,17,18,19,21,22,8,9",10
6B68BA1C-FFDB-4D4C-B319-EDB6D275B45B,0420230101000200,2024-01-24,"10,11,14,15",4
5AAD753D-A041-4A31-8A01-35FAC116DF17,00022022121206,2024-01-26,"19,3,4,5",4
4224F84D-A16E-4FA6-860F-6F98AFB1D26F,0520230101000201,2024-01-05,"0,1,12,13,14,2,5,6",8
B1306692-5A0B-4161-BD50-4B1DF3308EEB,0205231118000300,2024-01-14,17,1
5562E0B8-5003-4FC5-A518-1A7939C0B030,00140213000302,2024-01-18,"10,11,13,14,15,16,17,18,19,20,21,7,8,9",14
5562E0B8-5003-4FC5-A518-1A7939C0B030,1420230802000201,2024-01-22,"10,11,12,14,15,16,17,18,19,20,21,22,6,7,8,9",16
BA08A29E-DC30-4917-94B3-E7BFC5A741A7,4420231212000100,2024-01-24,"0,1,2,3,4,5,6",7
5562E0B8-5003-4FC5-A518-1A7939C0B030,1420230506000101,2024-01-03,"10,11,12,14,15,16,17,18,19,20,21,7,8,9",14
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718000600,2024-01-07,"0,1,2,23,3,4",6
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,00150213000402,2024-01-09,"10,11,12,13,14,15,16,7,8",9
F46DB087-E973-485E-A40C-B6C89003D297,0204230721000401,2024-01-13,"0,1,11,12,13,14,15,16,17,18,19,20,21,22,23",15
5562E0B8-5003-4FC5-A518-1A7939C0B030,1420230506000100,2024-01-27,"10,11,12,13,14,15,16,17,18,19,20,7,8,9",14
E005E335-3634-4E00-AE6B-08932C5392B1,6120231226000300,2024-01-02,"13,16,17",3
5AAD753D-A041-4A31-8A01-35FAC116DF17,00022022121204,2024-01-15,9,1
17851609-1381-413B-B5F3-2B845F913A44,0820230113000700,2024-01-21,"10,11,12,13,14,15,16,17,18,19,8,9",12
4224F84D-A16E-4FA6-860F-6F98AFB1D26F,0520230101000100,2024-01-26,"14,15,16,17,18,21,22",7
2F4DCC53-9393-4FA9-BC84-1A555336B761,1620230216000200,2024-01-05,"17,18,19",3
3830D6DB-5C7B-4F81-BB84-9F8A07C07C05,2120230406000401,2024-01-10,"16,17",2
